lexeme_id,cluster
04e201833801c697785aeb6875143beb,58
15ad09e414c69a522a301f82ff646e10,45
7a876239669a9da1ffdb8a2a59d275a2,95
e5e5e3b272130cc9b2c4ce8298f81221,80
3d16b56b782f8929e7a6531219582106,1
93923452a1efb0ece5c29968d9530333,85
a113d0529778e1fb20b70dc24cd104e4,41
573cfeb98f980984b7a3f57e15de7a7f,12
e0ad68db99bd71842d936d37140b8dc7,70
d22384c65c0e1f25abaaeff7c28604fa,67
4e0b7faa9151db92c09ba8b4439ac47a,57
221a3c4374ca94bee1a824ab5beb1d74,24
4f26922aa30fcc686a5c0dcbfab84f37,75
8e6a78cc3f8a222d92062f06200cc39a,33
3de5ad8ff3199fbf04a4ec35b410857d,203
fe18c4dd35c36c808e856a43e2daf371,47
7a85f3bc24e85b9a4818cc520726be2e,-1
e38b6b546844ac7ebede20507b0d7abc,200
cff8719a06f693692e4ae3a3c6670158,164
b6fd67a2afbaa41daac98edd38530ac4,172
16724a33185868fac76fb558e75d741f,-1
2f0185e9c68c5239b45440fbaa097dbf,73
d0d9eda67c9af4f887da41e233da6802,207
f783ff2d545a4e5185ee56f9c193acf2,100
5cbfbbbf66848977d493b04b1bdb86e7,195
514a7c9099397c65f452a5577228395d,73
558fd58e45c344bac4b73a836c340956,77
6b2bb7ca87c08ed3a0934708f58deac8,69
05b795514dfb3636e28e72dc62fe8b9f,175
d392d4bd62d466cbc225057bf5ca5a42,100
1e0462d5292cc0601dbfd85ef62dbd90,90
9e1217c25f585dc07b360fd152a4b8b8,117
ad2454f4a312a85244b31a1e0f282c3f,86
a7aa4132c91af3c455c43698028bad4e,-1
942d80af8afc47ab79eec89b3b339b8e,-1
f7460a395f31e07979e276c16c373a5b,212
58a9e3a1a5ebccd02ef5be4b5f7b6269,108
c248371f3558994a7271c84d1ba1ffbc,133
a796f6bc66521e6107c4c3efb8913fec,-1
5abab7a29bdd1db8ca1372ebc053b36a,34
b4824d15af0ea9836278d30c63253bee,4
0394652fc4c86554836a698024075e19,22
11ac97355205c89811895a56c4c46d5e,-1
18f0958f31202c4adbb5129a880e5c10,-1
b5ff539adae44f6240406d4cbc34b6a4,211
f116e41629f5e0c634a2b4d298408597,204
bd447696a34ecfbe8e2f751ff5f0064b,73
e7f86a2a30edd4502f86596cf999ab48,-1
ea7cfb42a0f2106df10cbba041b44360,107
1fedc4cd0b3269028b992ac01933f889,136
367c6f5e25e27f42f511622738487c40,119
dd0218cffc09e43aed74716e5fa4ab7f,69
3397093115be8967636d8409149e807b,162
86ab6987e00469b602b133a325160254,119
a7c5f024de8bc72950c28d38ae44be0a,69
d9f648c7b7018b477d0bb757e697a77c,119
dda59c1e6b8fb94f45061d9a5b453a78,119
a19a93a52cfda867e098768c2029b328,95
d765c260202e1343e883d879b7b9073f,73
3e2f234bebe0776de28ba0d7666df9d7,26
6080c8b81bba99d3c592df66cbd47efb,118
35cdf55b26e52d3f3439fff8fe33d52d,86
912b18f1a0869c672d90c44cc37edc8e,18
5d6c24091686609e764bec38132898ae,162
9497209287d5a09435b6174222f09a44,107
1a47155775b9ed2b396407cbf8ec003a,107
b2a8b05d6a5ed237d92d8290103b3adc,-1
fcebef97b9ea9ec7426747f4975143af,18
a73fa68b824a731730ba55f78421a59b,172
8fb4ec7146831f26761233f24ab7abc0,142
4cbf04efacfc5ccea49565b093870c30,119
e3cf3c721ade197709aefb08d6807d49,47
200171e28037930ea3b2839f74ab8a43,107
9cf7204f1f550bdc660aef442d00f2bb,101
2b413a072143d0546934c6511681ad8c,119
db80a06b2e21fca83f2af173a8241947,-1
847cd62f0c67229cbed4eff1dd6cb488,-1
a37d65c75f9e976057033546e36ed6a5,42
c8b517520e4c64a34874ffd1d3151859,173
8aec3f534be764b18b5c29550038c545,140
76847e08c581788b4a36f3d9e382b4fd,214
7fb5ec1bf6f73b7594f217467c73d2bc,119
4cccda92bf4c98cb17e71764ec1d3f96,-1
91acbc78f7a09e5b8ba6ebfc9ac6ae02,119
9488a192c4e96057cb50b488d50910cb,107
c4c0b8c837f8fe5a7aba6fd9f3613715,106
68496e5ee3735a07422d35e2edd57855,119
2bed70f2fc6226f5e109411e7c15a669,107
49e78df935336749be882d25677ba629,107
ad7b8cc608ec4335149dbe245b431c64,86
170eea9a61718393b7dafc48e7eb814e,127
791139a48cddf8eb211ad6562ecf5b82,99
c4bc57dbb65b2c08642d023bc7732594,107
270590dd448c07663e11c9f26f564bd4,24
23d939f90ba2fd12b2db1c9d98d0df7f,171
83bf49f695189151cd22f038daa4eb2a,169
6087566171d1a515f8e5bb6e4f91e83a,-1
63b64c506a4b0aa8a18235fac7f8a462,17
b8989e2d7d95fff7c6b435dfb2931e19,16
21ae2a11b32aec9ef985e3f13aed72c8,-1
db365944289105407ef53e308e001ab3,154
f2d83a759bee8e5dd2a910823ab215a9,119
b4653bf6fee5144c11f7ed6f6262072c,69
5c056912673bb94e1e328439d41efaf4,83
e4e39a747225e07f6857c8c6197ce484,98
519c93aba25f14f5ce601be8317da11b,73
1e702969bd14bd7349ef5d0a5796690c,69
84ff1b1d14cfddfc867ffbe10e115263,185
b93ee0e3eb06f2b90b93f7f41c399fb1,99
7356fe31242d17b0f28a00e027a323dd,-1
d9b1a16e1c7275b138bcee4bfdbafc9e,172
75298ba43b8bdd4cd2568f3af5cbf687,217
cb6356e53e878aa3c610e389ce58d6b3,135
a62d088d94f3de9ea3e7a21a16451e04,-1
e3175e674b394cb03ea0fcdd6c00100a,204
3ed1ac0a926f393d146d71da069d1151,141
ad3e1d30fc9dfd61efdce35310d7eda9,194
5e9066a10c47920bdd61ce7c66a34824,169
60a5ab3c8312317d8165edecc51d5cf6,219
9b27d5cee8aba4d105fb0e48a1cce2d5,218
e4f1bfaf79b21e59f739c3482762c02b,218
bbbceb1e844fa1b1088ada5e710291a7,184
049820a46aa7d42b8203050f1e1686f7,166
54f7fdaa4aeaef091eb61ac25af00e35,191
0d6e1e8d220ece4f9e04a2475eb16064,218
426750fdd1273fc892f78fe297f2e233,103
cc17f0ab57d0672cc17da3fc24cea2f3,205
963ff8d7da2b3accc70d50ba3fd2f94d,-1
db0c07dd86718ace7175953ba92b0e86,198
593d790b40b2759b93c1aaa33a25fbc2,78
c10a9734096dd155a282a63c4a4ff3a1,69
8b8bc2c580debf63f1208ca96cc046c5,30
3f75066d1b45a5233ee4b67459ed99cf,129
b215ae7cb787b7fea7595b7640587b1f,3
e213300a44ff6169772db6654a483f83,118
b2d3d387e9d927afeea6b747c5c5b788,64
b78b2a92ae328e411156d8ed9cfb8383,-1
65d10f700c7ff8939e7c2d62e524b2d2,81
1afd51c6fc279c32664d50f8abd4c067,193
3ea3eb7443df92bf031cc050dc024469,127
c45d8cf76a5d4cd83b1f0d5968063075,179
3d4de8378550872083ce4e370dfb46bd,95
5f1694809d28861a660ad3261a59ab03,94
bf2963e1b28d1137923688926494f745,95
90efe2af51eed4659487af1e10eac07c,211
ee61669a523dfe9351a48b4f9728a4ff,45
8a4d8cafc8fe948379e75e0513715e4d,198
74607e063918ed63ea185c1393bf7c36,198
3595c9cfa5ee253370f9a25aa37a1675,140
431525af9b6a7c8176414d488e3e7b20,138
8922c8ed5b221f31acaf170a449c22d1,172
57a2a4e3ea5dcc10af2cdf429be6ae72,94
f5118711650da5584f9e169da1e02a03,107
c3ed06bc773ec96880bcf730946a48e3,134
78528a1d42820f647abeea2f07a6c430,184
6174822d50e5cb18b73b318b3b279151,164
7a34565fd1c2b7afb40a4b76eafab9d9,195
ae16760eb3108196f4e761a916ac31c5,141
7119cca8190ef59ccea69faa52a83718,102
b5594230a632b238d88fa821c429e7a2,179
57ff9e9a973b703908adae8222962a8c,184
34f6c69e7f20c29988343909a55a4815,152
93414afa1a848ea41e820b9705f96cbf,195
b39ced71189a9b95eb61dfeb146a56f7,3
b6d64a88c5bf0756709b0a32ae08c66f,150
d1146cd4e0af119420a1dbd5906fb904,29
9e7aa092ea8def061923f460e7532e8c,107
1980c99442da803b180c577b5c898486,28
fc67a7ec8d298e15ac32e50391884c21,65
3891122f50ee93c564af0ef00891a188,80
7b8e698341fd613622035a413ae74418,17
d59c9022c2dd513268d849771f9c6e86,94
330055e353ad1ad3801123eca3897709,-1
cc58fb3942918a57a9bfbbe02e2085c5,153
c0bf9aad54b5cfb51c915ebd6a69d450,190
49994f03866427d00db5b1ae2046d5b5,64
054064807ab30cbce848a9c0a1d63d5c,23
026c3279afd43c02354d9676056c512e,86
832228c7be372eb1777f29868dc85bd7,171
c578406d2b92fe4ddcd057fcf98a4faf,169
6d243c034533b76c032cae7ae692a832,-1
a98a32a19ef223e67d79c4653b82ccee,189
df83711163355802c167eec2249fb985,198
946bcb92e790bbe1d816e473ac0a2669,17
cc83c98701296c82d1b2b49023aae171,56
ad14aa0124075374b1aadf931fcf4e35,59
51ac6b7c91197a92b1703f7742d58682,101
b2f8fbad7638a1b162af3eca1ced67db,44
0e3d750ecdc0ce8709c87742f8d70fcc,33
b5d17cc427556b20921fd2525daaf3b4,55
6d3563a7a77047a6e1db8f4a8cb746a1,77
4e50cc0c98c840305365df8f65f3ff51,18
618c5ce852815ae7a43bd5e07c7ec4d4,101
263b41dc1f2b9553979ab22df1b48ed2,101
d9aa43034698e7b8d6ac498f3126f4a4,25
03b854be5675e0a90f8ded93512458a2,64
b1a693ea029d0824c12b3406895f2e4f,99
27278741086b274a210a4e83ad57a3c4,99
a2b3c1052a08e39ae26ee489a5708bdd,101
98dfbff8834044197df366e9248c5564,-1
3edc1074ce1b4d3957a9910189a31c7d,69
c48f637c3b888b6a5c0a77b2ecf58926,77
75239c21df66a4f9056bb7a274df1c56,12
34e619c1e998075e5242a63fe280e55d,-1
e945a954bb26636e331e694c9f091892,126
7ee5cbdb0a3807b74a8b1520358236aa,82
f86b4a80090841e1d4995134c39f4905,-1
9e76e41f55391d2736f3a664601e89de,104
3c8544f34c7432b390c4cbc4b8105e2c,180
db291d03eb93d313eba29b4655a7ebb4,123
4367995caedd1b2e477aee78d1bc30e3,140
ac6e025b50bf20c608b901c841158122,86
843ad390dfd56d9004ee1bc0beacee69,95
27fdfffea02bd5d327566f92614e88fc,2
a27714fc0cdf8462159b748b71265aa9,76
ca362ed9b0085a2c7d5e5e3f7d07dfa1,34
391c0c4883d3891c588931b9cbd18a0e,3
4b5850622c0370636fca995c3a00b23e,31
69f1cbb2c7b1b50fb2596e8e4208a036,33
10b5f1cb66c8f05e660addc58b628cbd,61
ffb350731f70016c937560e18919f0b7,55
846ec603e511044295da5f4bb3cef890,32
b74be378612e1148a6af6dde1b2137bf,56
422f83a094505e829247fcefd2af1ac6,97
6e5338b0a54af862fd88713a90e9ed70,-1
895708e69bc87fdd846f846c50d02fe5,22
7c367504be52d5063fcbe7ccf3ecec36,213
b171fe34db9f539b1844108647892d39,112
9dc24c914c91eb1527a280b3facc0b0d,65
74900cc89be6a79f74d97fd89ff02e0b,19
be9082a0a6147b0868af58a957bc3fba,18
73d2b0ea7764421ffc72c37de7998704,69
a78b9bae2424cc1f167a24de1eb82776,177
9ebf7bab4791ac103ca54fec660af1bd,194
b37b3ff198861bb4db7e2dc52b49e49f,-1
1c0d95326d8d1fc7c62e2e073dad6fdf,-1
0ed022172b47389752321f306b02b689,171
78d445c41190ba6459edd550786463c6,184
b3340a391d613aae28f780b672076e94,185
15b2a97d02caf6ec65ce7ba3d9a279b8,-1
3c99fdcfc34cde8bc6a8c198a8411cef,201
70e7507688f65eb203d446b7cea9abef,-1
a0d4cf44cdc6b5d6b565999b6abde10b,119
fe5b836c99629fccadf7a2e5390c0d58,33
069f38c3708ea4e4e85d68cf15f2228a,66
92e02e705debb7ce4f7618d68980735f,97
11bf4f5f46f0fe09858ea4dd41e509da,25
50315ff58c3b714cee458517d49fd75a,41
6da0c1c1fdc460e487bc3223889c72be,53
edb204de173bf45d25cc3042ff30cc28,45
64d5eb26b808624b76f4cdace13c2093,22
dead15fb42ee0e52c9c0bc221dce662b,22
bb40a0592f23bf51b41448fbf99d3828,22
455ac580344ff7d74dbb7b9aa3b51dca,22
25e7b5015b3d63b5249786d5d05aa945,221
85fa5c5a3436095c2e38689706cb0903,17
2c4469a055a4ae9b4ead0c824b6ee941,22
3632224362bbdcf107fdb86914586908,109
c3a5f26e84f4400049016acec7ee995a,112
8b8f53ca5633e1c250e90af72d8eeb61,117
098164b587852b008b386a264ce668c4,107
edba79a834785a29ff2575729c88b04e,153
ef3cf845cf7e251240bcba1abdf8c321,-1
2ad10bf01b6738546fc6894e008db93f,-1
eafb7ba0d73a3e4b7c9985d189fa8dc7,39
c98913779d75e9edae7b4b1a9645d530,73
24156ac2d8268500af2c1679a0e87728,92
9da22ebea9b7620b2a995e0a0e47c3f9,69
e916475d8b00132a9a69f30683ecd088,119
7f53d3f8ec4e8015f2a8a849ba054987,31
c98de90d748363da0f35e919059e1ca7,100
ca21f89ac80ecdda6c153824ffec9acf,-1
8d68094e5d375ff3e423b5501a11aa97,78
97fb97f3f760726c4337a8b4bb881aa5,107
32d33e9762c030427bef022a1a7c4db7,169
4cbc5139be8885994f22deba56760003,206
3e55d9cbe21a840a3f85c7ac00c7d48e,163
900d8555d91c71624013014de6d5419c,100
55229a632051334be6d7fddde78052b1,27
ac868bc97e0383543ab26747bfb28f8d,193
0af92be247019b6062922d3ab374b1ad,148
87d0cc7b983eab673410e6b967d9bd84,139
73636cffc969152a6e5d5f7d3d084b9b,-1
934694f857b8ae06f87e82bcaa005efa,174
4de671fb3473a755c38f5462a087b743,197
773986756993feaeacb747d7e2bfd1b2,95
0c408dcbb6af8adbe6c2bbbee37bcf44,107
f2bbfa860ec22465e442dd68d6fda7f2,199
b7e86acaaefe99ee13aa1868d6725278,145
ade95192d8e3fccac46f909822d71a0d,-1
81412d10e6a8bbd473e646f16a35eecc,-1
677cb90f8964a06fb1c37d6553225446,-1
405faf306f10e6efac2023cd5f963452,-1
ee0192970074d1c55f9c4fc543dd9af5,169
3d6f6ce416feef13f2924a27f9afc40f,213
ce94b2cd61a17f07863d7921382df387,-1
2d7124230bddb6ac95693450d8c215a1,175
b4ad0d2705e0651b4c0a3fa6959a831b,121
02aa2b1ca599c98aeddd17c18702388a,-1
4c42809b511f910eb632bdbe73074740,221
c800351e6d14c985af7597051607316a,151
12899f7f8780f8d6a16b6e3207b5447f,153
cbb04e633a05210fe4082dabb1619896,176
fc4436f996a8b902c1f62280b5523c55,60
62ff5a754e494a27aa094aadb3bd350a,-1
e3aaac20e5df69ed3065cabd0803d65f,218
63b2578b65da624a3cf6e13b18e07c7f,118
e12aea3dd8501c4b01ea435977d644ea,158
4dd075807db5ffd333008f9fde3186e8,-1
94ed5d46375f2f17994ed95e16679aa5,26
4b7217118c7d496819a37f90a11de409,113
e4ebec7d009f2bdf64c37f710be001c0,219
bd957959605ab903d0d54b24c92c9ad4,145
331870219c8414c75f439f22970f5c1c,208
c00ef8d6e023df4d402a90558140c38a,107
69f46107b36ccbecd3c48f322aead685,135
611b56fc5e842717db9024b8c5458ecf,198
beb869a6f648e2df2b18424aead33340,138
be944106a24a223ece64bc10d01745ea,172
e930d8e735c6f1eaa7a716830f28d8f4,175
900fa65ddb6b3e00e39c56f87d7e6833,139
a1874bf01cb44b79fdac6e4ef5fb35ca,167
85d827fb06f64ff6d1014e76e85ef364,17
a93d2ddab6ec9c88c7ea9114b7f955dd,198
07302580931c55f9954215d22ca17878,-1
e266a0c81b2d99793d97d4c6e883a945,206
96253e7775f4e62f7d89745ceb512251,-1
724d304dd8e207afcdc1f6bf00a6e6db,-1
f8a63512b9814de05227752da6d2a4a9,-1
ce81ae63a0d74b2325068848e89bc674,220
4b48b385a35cd86f1ad9bd7d744295bb,215
4dae7c028f6343d7b60dd393053755b6,210
89181bd283c7ea4e3065a3e0828b885c,216
85fa0531a52cecb50b47fce9d4fdb5ac,105
f2f0b66c1477d475ccbfdbcd28e16d44,104
59083e2cff6525242efe31ae09e03fdf,73
6db807245ca35da8f57e47ccf83ba984,75
ad3219730848adfc74acaa829184a8ce,103
076da12242ba57d3db9395ec2ffd7cb4,64
8f9f66e7cb86625d95ade4df2ab78e3d,64
f34b17e1d294505a15af9ea4230bb39b,64
be60d1cdf740242f731522d0b5788968,64
4f6ca62cc10e2c028199daa949a685cc,140
61bc040a470dffdd8c0daf0b57670fea,198
0ccb6c5eb858ef81e05975d0e8d88028,139
3e13d555ea17959a79de9587055072ee,-1
72c7a59272db007e3f6e3c9dd33a07f3,152
0a103f4ccd0cdb93b1a07656d9e2f360,172
99794cddf55d7b9493162e26119a1188,198
f12ddb9d0533e72ec2cec1a6972f5381,117
7eadc022c1a2f026239d084a703d4644,-1
a526a05c1c30dc2ef54565fa9a14a9bb,198
ff1dd513c39394ff578cec784fcb4da6,64
01cbbaac35375b229e53bce3eed1315b,64
4074f098953de63ad0ed9a057105a89c,64
7fd16816f7c0c78eeb79ee061c6fb2d5,64
7e4a933af272f46bb93f610bceac28b7,64
58fbd02e893dd5bf768192c09013465e,64
2d3d8adf57751da52de418e83816bdf9,172
1e48f7fea7da6c5c50e4498147f6bbfe,64
67b6fe72670d17f497f9fdc3b2af2736,109
74d8079d812e0575cf130e752e9ce839,-1
7cda76c456253896b68387eebc888514,127
5b82bb23af6efa231f1f0ca8c3e78d11,63
32bce7bf5c8aab6c7bcfe451ed2b2bf8,-1
08302dad5e2994d099ed458f5aec130b,-1
35cd40de99338b8e11fc90261ec175e0,198
49e15b2f32d868a259d79366939071d7,138
dff672d847bd92e9a68859b4c8540a00,200
315d1f13b4008e2eebd51c4452b1649d,113
150e3899708afd172de87f4397c458d4,125
124c72919f1b715b82202543f57107db,-1
aae4a8fd231f0e2cb1235aeb2089bc87,172
3fd655761f89c13c34eeba137c4a8e7a,200
e88ef6e3f2b88458efdb599c28f52561,197
ed3a3956b8c8793a91cb3b4066108bad,172
edda2b06eb91bc4ad7e897e556175772,172
3cd7b068a72aaa2ebb558a49f49a7f33,140
af8d874851a5fc25ceaac55af26cea5b,-1
a071af1de8af8d8a55b9f5e84ab65621,-1
240e3e5f520faa978ce9d1441f5ac2a1,198
d9871eb8579e0f4d7050cc2c3d346efb,145
551323a892722f55b3ae1502687f209b,208
2c3f68e58dc3bc18b5d6fca61dc340f5,198
8c9abc29759ac6f66304bc52cbbdd125,92
1d77fc907721d3f3d5fe67ce4d5f02d9,92
76c1e0938be4aa9c9fed3d319887e369,92
d27be5b4e61560d2492154c020e3e862,91
508bc76e79a2b052a6377baaa6864edf,122
d1160b08b7831ef0e3b8d20c25b0be66,157
bfb4a2192659fb3cf95e2e8b5ec0611d,66
52682aaf7777a44f6f3255af2417c196,8
7df9e532cfe72e603a5e191cc5f30148,20
f8d7cb5ddfa20dd0e2f90b13e836df5c,9
2d70bc9ae0c1abb262508d44edfdadf0,40
b71e6f5370d927833befe35fcede68b9,72
d3c40e8aaf05fc851b3501d9d7fc1275,25
1a00fefc2cb3e23f2a8eda7b6e972aff,189
7b6cefd12ea537f2a982c28e67ddda7e,14
12d6ef4bd67d2d36a398277ac812d831,10
7ba43d34d491b3b449607b97701c7025,0
6b6fe229bf58c26bbee1091c44c01f97,68
b3f8876566562dade76e03aa6bd57950,16
bbe80e3ef213926fcfea167d13aba464,60
f1223492dd1ea45c657c0c8233cb813f,62
cff7f79e760d770f4601e39ead7726ef,38
897081be0a19de0277ab60df0d90f470,103
999cca51ef10dada36c061cd470de8aa,14
08f1b0d41bee578be9acd31c582984b6,182
6de87117f7d23f29cb2fe37da07e0cb1,27
023905e7683149fc722ce8fa9577228a,10
c4fec6da4fbb0ffde237db232f5043ca,24
b7b4add938d0cace655bd9d0bf457c44,41
8f0db924f64fb181f76c1ba05873e184,70
3959b1b157987431620fa15701b7a863,35
22fd787f819793be610b474a396b9f4f,10
469dcb910d0648cf03385bdc4018e562,38
1b7bc459f6d825ef4dcf024575e86cc5,1
6931b7619047eb092d82da5ad6fa2381,62
e335e6c1a9151431e97885c1f6eb199d,55
12d53fa6a2f10a72a9167966827e7a38,125
3884c4621db66af0a5fe8dde4182b4f7,15
43ad80315bfa52f40ac5fb5408dc527c,68
f0a935d29ba18bc068a603bc00ce261d,55
b59962030204ca5549a94b4e546ae001,28
44a5c929224b19d72916f01c8d3ec2de,45
eb5dd670e2a61cb4a4475d777cd33faa,12
ee4510d8384446230945b6b1e8750c52,58
cc42d49dc394d488cb3120bca14728a4,25
378b8e4a1543956018a7c7af5aeecf7f,66
af0c8ec45a4198073e0d1241c721ff1c,56
1c407928790e09dc45f5b05146e87c4a,55
a231d6be6e6a77f7b0d69a53a7101d1f,163
791ac42da0193bc199bd25e5cd1c0627,100
eb397b485033a5551466aea6f479c8ab,-1
cb3b968c81f2d383686b2623d80fcb21,112
7b0f0541fa9afc9779363696a00d0098,5
4e885279f65361b25c1dbe11aaa609c7,40
4d90ed211593fce189cc6d371ffd36cc,27
18d55d1e0ac5656e72e2a3d76375bca1,11
8359bcd084f62a122e8794b9d7a070ef,155
ea3893bd30fed84997991b6f0ebb578b,71
5ea95859937219d4e248425ac7ea3683,148
f83cd4c9b07c83cea5338d784ccf1ed2,200
7d31d18c7afd5cca01e4bbdec5547176,131
33528c83549bbb40d115dd46daba0049,-1
fd2bc6c4696e44897665e09dd9a26e54,167
2a92990faef20e0be56912f5a6afb545,177
a9774d67599fb18c70d2557d3041ffc4,1
f4fbed954a637dc6be6e29e8d67cdfe5,60
6031dfff5b06e19be70823156c55bd75,187
750843f06c9a4720afc7d8bacb40b8f8,59
4f6900646e3f5aca6fcb1483e2cebdfc,14
42b66b940e3c4d56df7c789de5926881,103
4a1590162c47755fd69315294db49c9d,37
a5ab9dec16ef5634e502c22bd1b21ee9,6
36f5c5a945d1355a11556875282bd6e4,37
0643c550698e37f09ef7da853e74dbe9,62
c5226e33c0d78abd55efe4b601b105ca,67
b2c48be7d269c4eb10cfd85079bb9af9,55
73b1809fb8fdbfba010bd21b0913c0a5,8
a1480a34d56e277dec20abb9be00236d,58
a138954668d74d43502dbcc6cca425c3,14
d0edd211dc322cdbb153f6d0b36dd744,33
7c8f1847e55489f1f0f1744d0e75d688,45
b568fc127944247aaded9955d06d07ef,182
39b018ce105804aabc060fe6f1d2cc00,13
36b0e0a05fa2ba5880d6d728d5c07cdb,183
bfce846e335bd80b5bbe9c9a58435dc0,36
4f4b255060d96b1d7dbdaf0e541e8644,60
ec01c118a5749cff78044681c8b35b2d,38
70867f6b0500520230d48ad1206bc49f,103
a04f090c0762721803966b216df2b156,38
4628cab1b532ac342b2a977b807a9648,24
726b9d763b3670e703b659c318d15ceb,66
8ab7e12e5b74c7bdecfac5911fe46655,84
465a9dd93178ddee93727c60ad96d438,20
7fc7029c9261a2de854975ab4e943c87,77
c0b35bed88099854c32d3616377b3d5b,106
233fc660e12bd15193fa83166b91c466,211
ae4ffbbe357e8f87b08eb5d6d912c062,21
be6e111cefd677bcc1a0245e7d990c30,70
f6d2988df34b2f9a152b73cfdf33be55,90
985a43cfb7653aad4b6076e4e90f831a,-1
8502500def9b9fff825ee040139cc86d,107
355114292da4efaae53aa8219728805a,177
73176b5225feea48532d8614b58fc0b0,-1
4a017f9bf73042b7e530fb974a3cdbf5,16
982a4bab6b7e00b1afe749521d2e68f1,9
bafa25911b848ee515af9a2f274e35e0,57
73e728e94c0bd789766f6032d992e280,41
9e6322ed564f0a47a284ea4cd27b2674,163
cf5acb73c83be84fa8aed8ae18bcdaff,126
d2a073143c4a70930133925507dba386,86
d9af895465097fa8468bd0d65be74e4e,137
2ca4b44adc1ff70cca232384beb8e047,64
50d2ec9d3e671b0fca9241baf29d3301,-1
e741ecfe704888b5dbec564e6e8a13c4,-1
4bc532f9273c7351e3f3a83683a3a8db,-1
3074514522f539c4808d5967efbfc95c,88
a22f0bb8cc6bc172d61601013ecba6a0,80
b6785a1b08e61393944c212e65cc05e4,61
49d7231a6fd3f1e73698663012ce6ea7,11
a16d6054f980c05981e624aa0997b353,95
28567e6bd6b592749ea4dd8a03db1f29,1
a21668fabccafdde0f81ff55bf7ef7ff,192
812d722b798624702eb0b3171fadd030,56
dbc285e02f97b4943a96174fe770a832,215
4fb7f0aae6efd4173798244c15637a4a,27
d80cb0fe766638b92f91d3423bd750f2,190
ae639e31bb11206a68f0c3b9709a6f5a,154
b58ce97c020c2e580d9c3d95808b27c2,184
3d7db843d88e53dd4d6d3f04bfe6cd42,35
bcdf557a824740c95b4764f30f5ead87,17
52788630d37537c444eec2f0c159ee85,-1
1eb68f667c3770756875e6dda1b1e4dc,105
93c9418826b04ef834df6e0a0a0f01e1,205
52fc025803eac5bee57714611e5bb27d,218
edacb7d2fae06c1a988ee3afa88e99b1,-1
f44f19798b09ce7d19e63195db3f1807,-1
8d958b0bacaf72c0c71db3f128b40534,-1
eecf17741e2d7422a01865bcf69f6baf,-1
ecf93dd9d95016552b8a99c53774d085,40
93e2606b66c90129875c8ebe74e60823,179
5847a0acbfabe2f642f224cae6289c50,104
804a9933c03486e52b94de8bec0b0d58,220
4ff65cdbac1fe4ef8340b1bbea42100a,148
759896184686fd11762d75f5ad46d2cc,105
3e4414573eb5dc71cd41c457436d10b0,127
af641f60988d078b78d66d1180b86199,105
04889088b74af655027259a75848e8af,175
3702fb36f2d3f5a7511c6037b31ed08d,-1
d0a3a9bef4298d181aea3d5ae25ef2c7,154
21b0ad9da91a4f726383c806fe2e1ffd,212
53a4818345a89310de80e86562e4e62b,219
f523826b76a05f8d76f304095bc17def,119
3ac6740306b41c21e987b074a9215621,-1
b2efbf0963ae86814474f03fecf97676,95
30ae2ca1f62f60829cfd25670c038458,95
2171f400cfa09cfc4b12acc7f15359e0,64
576ada43bc61c3c510293a06314acc55,100
f94c57d61cda65fb5c3da0724d6ac001,221
b7f5a02991cbad8a48feac33bc983e34,105
ce3168592aaaf2c04b2c3ed20dbaeec2,105
9a16e099305cd9c0edb41ce2d4ad62e6,-1
642ed969080c2a999a065c9abc1f997b,121
0448efe1a8ce9a9a82591211c6851319,105
ac0b39e68c12a16a7dcd1c131508f08d,195
4b4a0cad45da4708c87e82d31f3dea99,-1
f57c841bb1cfd1f27bf82e922dcd9e23,168
b61520c5b9c5749107e8352d176ee8e5,7
47fa0898d50f687438c80a71105bf196,68
7aa5ae9ff6507e30c72f210af18d46d9,67
a5ed49fe2057b53a8a9295b5422c7ebc,-1
29754aec5c56d0df6fb6174bb2ba150c,19
fec1e9767fed94e122f9cceeb7047695,7
ae9886d39ca806ba28e559a3e8befe74,20
517bb6d96dc41d3df90c535dee267ce7,58
b08af8028aef321c1b3515c620ba767f,9
ee085121502bb2fb67bbd50eef055a63,57
be9b6f2015deec54257a76a69bb1fe65,66
a3ebb07533dfbf16f8d10cac1cd13b39,0
29643e4ed1bc570c7dbd173d65d19347,53
0e334effc2476692fcc85e71ae673c9b,203
f4cc665a5bb551e3e15080958509de92,33
025e03bb23708a9465d28422c33ee514,80
3584aff46c09bfb794de239788f4b826,21
152c643886d5ceebf485692ac300705b,59
9b1c0b29c8226585cb009c4340729a69,97
6b5d331f0e6d315b3fe05536eb24b2d6,85
e172a5130424ad0e403fb4871c3fcd35,56
67507eea707da6f20e880be3dcd84433,6
44ecbea33e27c74606ad0713c8fef8be,37
79f25a4a2d7d94d5533dd1e3115d41e3,60
60ff571b6589ab463e39c8281f1bc925,181
85809302d6e5beae3beab28936a32fe4,64
5bb0ac6cbcf94c7594f9d38d67a78a4f,-1
0103c095353c61977ab2f53f29e9d179,19
59219eda824da5688f47d3105bd42df4,109
2e15d6c93c63954ab0f0b67db7e00851,43
5922a79738b2df8ddaa6734e6d838f90,197
c685ab8c0414c7fb17fdbee9709d2b60,61
d601a090217ba01c6f150a435e8ce2c3,16
ad09c9bd6ff75a1dfe390fac9ed14b5f,25
